file_name,AU01_w,AU02_w,AU04_w,AU05_w,AU06_w,AU07_w,AU09_w,AU10_w,AU11_w,AU12_w,AU14_w,AU15_w,AU17_w,AU20_w,AU23_w,AU24_w,AU25_w,AU26_w,AU28_w,AU43_w
F1244_07_1_H.png,0.46,0.15,0.95,0.28,0.32,1.00,0.51,0.19,1.00,0.08,0.30,0.43,0.21,1.00,0.22,0.01,1.00,0.85,0.08,0.71
F1244_07_1_L.png,0.50,0.22,0.96,0.28,0.54,1.00,0.57,0.73,0.00,0.18,0.22,0.39,0.21,1.00,0.46,0.01,1.00,0.91,0.05,0.91
F1244_07_1_M.png,0.75,0.13,0.99,0.27,0.55,1.00,0.57,0.16,1.00,0.18,0.39,0.50,0.17,1.00,0.25,0.01,1.00,0.91,0.02,0.87
F1245_01_1_H.png,0.80,0.51,0.21,0.41,0.41,1.00,0.29,0.73,0.00,0.67,0.64,0.20,0.36,0.00,0.45,0.57,0.27,0.51,0.19,0.06
F1245_01_1_L.png,0.77,0.37,0.29,0.35,0.41,0.00,0.15,0.27,1.00,0.54,0.68,0.16,0.41,0.00,0.37,0.59,0.03,0.38,0.17,0.08
F1245_01_1_M.png,0.84,0.53,0.31,0.26,0.63,1.00,0.54,0.72,1.00,0.83,0.62,0.16,0.48,1.00,0.35,0.64,0.79,0.26,0.23,0.13
F1245_02_1_H.png,0.70,0.26,0.49,0.30,0.09,1.00,0.15,0.06,1.00,0.02,0.09,0.72,0.47,0.00,0.37,0.39,0.10,0.06,0.28,0.03
F1245_02_1_L.png,0.86,0.33,0.47,0.34,0.09,0.00,0.15,0.10,1.00,0.03,0.11,0.49,0.54,0.00,0.29,0.56,0.16,0.10,0.19,0.03
F1245_02_1_M.png,0.84,0.33,0.55,0.39,0.08,1.00,0.15,0.13,1.00,0.02,0.10,0.77,0.51,0.00,0.53,0.46,0.70,0.19,0.23,0.03
F1245_03_1_H.png,0.88,0.49,0.35,0.35,0.21,0.00,0.27,0.76,1.00,0.11,0.23,0.62,0.20,1.00,0.20,0.01,1.00,0.92,0.07,0.14
F1245_03_1_L.png,0.92,0.79,0.21,0.59,0.18,1.00,0.27,0.98,1.00,0.15,0.17,0.59,0.30,1.00,0.25,0.01,1.00,0.90,0.11,0.09
F1245_03_1_M.png,0.91,0.78,0.22,0.62,0.16,0.00,0.20,0.96,1.00,0.06,0.13,0.56,0.31,1.00,0.28,0.01,1.00,0.90,0.19,0.07
F1245_04_1_H.png,0.43,0.08,0.92,0.23,0.43,0.00,0.83,0.67,0.00,0.30,0.60,0.23,0.25,1.00,0.35,0.01,1.00,0.69,0.12,0.65
F1245_04_1_L.png,0.38,0.10,0.86,0.23,0.23,0.00,0.73,0.65,0.00,0.11,0.50,0.59,0.29,1.00,0.54,0.04,1.00,0.51,0.05,0.42
F1245_04_1_M.png,0.39,0.14,0.83,0.23,0.35,0.00,0.75,0.90,0.00,0.24,0.54,0.48,0.26,1.00,0.29,0.01,1.00,0.54,0.13,0.46
F1245_05_1_H.png,0.41,0.11,0.78,0.27,0.14,1.00,0.30,0.48,0.00,0.03,0.12,0.62,0.53,0.00,0.40,0.67,0.15,0.12,0.11,0.81
F1245_05_1_L.png,0.79,0.28,0.59,0.24,0.09,0.00,0.19,0.13,0.00,0.03,0.16,0.46,0.55,0.00,0.40,0.60,0.87,0.33,0.24,0.49
F1245_05_1_M.png,0.73,0.28,0.38,0.26,0.13,0.00,0.36,0.18,0.00,0.04,0.10,0.50,0.53,0.00,0.54,0.53,0.07,0.17,0.31,0.55
F1245_06_1_H.png,0.53,0.12,0.89,0.23,0.14,1.00,0.42,0.01,1.00,0.03,0.20,0.28,0.55,0.00,0.38,0.46,0.01,0.24,0.06,0.78
F1245_06_1_L.png,0.34,0.15,0.94,0.23,0.18,1.00,0.30,0.26,0.00,0.07,0.32,0.25,0.52,1.00,0.53,0.58,0.05,0.31,0.58,0.70
F1245_06_1_M.png,0.32,0.11,0.78,0.23,0.12,1.00,0.33,0.10,0.00,0.02,0.29,0.48,0.58,0.00,0.56,0.78,0.01,0.09,0.35,0.70
F1245_07_1_H.png,0.56,0.28,0.89,0.23,0.32,1.00,0.45,0.90,0.00,0.12,0.15,0.19,0.28,1.00,0.32,0.01,1.00,0.90,0.16,0.69
F1245_07_1_L.png,0.68,0.37,0.85,0.24,0.32,1.00,0.57,0.97,1.00,0.09,0.21,0.28,0.28,1.00,0.24,0.01,1.00,0.94,0.04,0.48
F1245_07_1_M.png,0.64,0.15,0.82,0.26,0.29,1.00,0.45,0.98,1.00,0.07,0.23,0.52,0.26,1.00,0.38,0.01,1.00,0.91,0.04,0.59
F1246_01_1_H.png,0.36,0.17,0.48,0.23,0.83,1.00,0.48,0.81,1.00,0.91,0.54,0.28,0.43,1.00,0.50,0.87,0.98,0.44,0.14,0.11
F1246_01_1_L.png,0.48,0.43,0.27,0.30,0.87,1.00,0.32,0.84,1.00,0.95,0.62,0.40,0.44,1.00,0.42,0.74,0.98,0.58,0.07,0.08
F1246_01_1_M.png,0.42,0.35,0.47,0.26,0.88,1.00,0.45,0.97,1.00,0.98,0.43,0.29,0.35,1.00,0.51,0.11,1.00,0.46,0.12,0.14
F1246_02_1_H.png,0.40,0.21,0.71,0.35,0.10,0.00,0.13,0.24,0.00,0.04,0.07,0.58,0.42,0.00,0.17,0.05,0.99,0.24,0.09,0.04
F1246_02_1_L.png,0.41,0.37,0.71,0.34,0.10,0.00,0.12,0.15,0.00,0.04,0.06,0.39,0.45,0.00,0.25,0.08,0.71,0.36,0.07,0.04
F1246_02_1_M.png,0.42,0.22,0.81,0.36,0.10,0.00,0.15,0.22,0.00,0.02,0.10,0.35,0.44,0.00,0.21,0.05,0.96,0.27,0.11,0.04
F1246_03_1_H.png,0.87,0.56,0.37,0.47,0.18,0.00,0.25,0.05,0.00,0.14,0.17,0.56,0.25,1.00,0.45,0.01,1.00,0.87,0.21,0.31
F1246_03_1_L.png,0.89,0.60,0.36,0.40,0.20,0.00,0.22,0.14,0.00,0.21,0.16,0.35,0.26,1.00,0.35,0.01,1.00,0.91,0.16,0.12
F1246_03_1_M.png,0.89,0.54,0.32,0.40,0.20,0.00,0.22,0.01,1.00,0.19,0.22,0.60,0.31,1.00,0.49,0.01,1.00,0.92,0.16,0.13
F1246_04_1_H.png,0.42,0.12,0.94,0.26,0.31,0.00,0.44,0.51,1.00,0.05,0.30,0.21,0.38,1.00,0.15,0.03,1.00,0.88,0.02,0.77
F1246_04_1_L.png,0.56,0.13,0.96,0.25,0.13,1.00,0.51,0.39,0.00,0.03,0.14,0.46,0.46,1.00,0.38,0.02,1.00,0.58,0.05,0.74
F1246_04_1_M.png,0.33,0.10,0.92,0.23,0.61,0.00,0.64,0.84,1.00,0.49,0.58,0.79,0.31,1.00,0.27,0.02,1.00,0.78,0.06,0.57
F1246_05_1_H.png,0.37,0.14,0.97,0.24,0.12,0.00,0.27,0.02,0.00,0.02,0.15,0.22,0.43,0.00,0.24,0.20,0.83,0.19,0.36,0.75
F1246_05_1_L.png,0.37,0.12,0.96,0.28,0.10,1.00,0.42,0.03,0.00,0.02,0.11,0.35,0.45,0.00,0.33,0.24,0.33,0.23,0.34,0.83
F1246_05_1_M.png,0.38,0.13,0.94,0.23,0.11,0.00,0.33,0.04,0.00,0.02,0.10,0.28,0.42,0.00,0.31,0.22,0.86,0.20,0.52,0.79
F1246_06_1_H.png,0.42,0.12,0.89,0.24,0.22,1.00,0.48,0.62,1.00,0.06,0.20,0.32,0.55,0.00,0.36,0.53,0.03,0.09,0.03,0.65
F1246_06_1_L.png,0.52,0.08,0.95,0.23,0.19,1.00,0.50,0.44,1.00,0.07,0.17,0.52,0.56,0.00,0.37,0.51,0.52,0.12,0.16,0.83
F1246_06_1_M.png,0.50,0.11,0.96,0.25,0.22,1.00,0.67,0.14,1.00,0.06,0.29,0.50,0.63,0.00,0.38,0.39,0.02,0.09,0.05,0.80
F1246_07_1_H.png,0.57,0.14,0.87,0.28,0.46,0.00,0.42,0.36,1.00,0.26,0.32,0.30,0.25,1.00,0.32,0.01,1.00,0.83,0.05,0.79
F1246_07_1_L.png,0.49,0.12,0.96,0.25,0.32,1.00,0.52,0.17,0.00,0.12,0.11,0.12,0.31,1.00,0.36,0.03,1.00,0.82,0.03,0.89
F1246_07_1_M.png,0.38,0.12,0.97,0.28,0.42,1.00,0.35,0.41,1.00,0.15,0.20,0.13,0.24,1.00,0.37,0.01,1.00,0.86,0.05,0.85
F1247_01_1_H.png,0.72,0.53,0.24,0.38,0.88,1.00,0.50,0.99,0.00,0.98,0.56,0.23,0.26,1.00,0.25,0.04,1.00,0.72,0.05,0.09
F1247_01_1_L.png,0.50,0.56,0.34,0.34,0.91,1.00,0.56,0.99,0.00,0.99,0.57,0.15,0.26,1.00,0.11,0.12,1.00,0.70,0.11,0.06
F1247_01_1_M.png,0.45,0.56,0.38,0.38,0.74,1.00,0.30,0.92,0.00,0.94,0.55,0.32,0.30,1.00,0.26,0.01,1.00,0.71,0.05,0.04
F1247_02_1_H.png,0.42,0.25,0.78,0.40,0.13,0.00,0.23,0.72,0.00,0.07,0.27,0.33,0.59,0.00,0.37,0.56,0.09,0.18,0.54,0.11
F1247_02_1_L.png,0.59,0.39,0.56,0.36,0.07,0.00,0.16,0.26,1.00,0.03,0.28,0.47,0.51,0.00,0.56,0.77,0.03,0.16,0.51,0.04
F1247_02_1_M.png,0.50,0.50,0.29,0.34,0.13,0.00,0.14,0.69,1.00,0.04,0.29,0.57,0.56,0.00,0.57,0.56,0.01,0.13,0.15,0.02
F1247_03_1_H.png,0.63,0.42,0.36,0.39,0.21,0.00,0.17,0.36,1.00,0.17,0.37,0.56,0.47,1.00,0.44,0.03,0.99,0.72,0.26,0.03
F1247_03_1_L.png,0.57,0.30,0.53,0.47,0.22,0.00,0.18,0.30,1.00,0.06,0.22,0.65,0.37,1.00,0.60,0.01,1.00,0.77,0.12,0.05
F1247_03_1_M.png,0.52,0.37,0.54,0.39,0.25,0.00,0.14,0.89,1.00,0.17,0.19,0.61,0.52,1.00,0.65,0.01,1.00,0.82,0.14,0.05
F1247_04_1_H.png,0.33,0.11,0.94,0.22,0.70,1.00,0.49,0.72,0.00,0.55,0.47,0.28,0.30,1.00,0.48,0.02,1.00,0.54,0.08,0.75
F1247_04_1_L.png,0.53,0.32,0.83,0.22,0.91,1.00,0.80,0.78,1.00,0.96,0.47,0.41,0.25,1.00,0.33,0.16,1.00,0.26,0.12,0.37
F1247_04_1_M.png,0.46,0.23,0.83,0.22,0.81,1.00,0.71,0.98,1.00,0.93,0.66,0.53,0.28,1.00,0.35,0.01,1.00,0.53,0.04,0.36
F1247_05_1_H.png,0.38,0.18,0.91,0.34,0.14,1.00,0.51,0.12,1.00,0.04,0.15,0.39,0.52,0.00,0.35,0.47,0.02,0.10,0.44,0.86
F1247_05_1_L.png,0.52,0.34,0.80,0.27,0.11,1.00,0.54,0.01,1.00,0.03,0.12,0.25,0.54,0.00,0.35,0.53,0.02,0.14,0.14,0.61
F1247_05_1_M.png,0.46,0.28,0.82,0.28,0.17,0.00,0.42,0.11,1.00,0.07,0.22,0.41,0.60,0.00,0.41,0.63,0.03,0.10,0.07,0.86
F1247_06_1_H.png,0.63,0.12,0.83,0.25,0.25,1.00,0.57,0.17,1.00,0.14,0.26,0.36,0.59,0.00,0.59,0.65,0.06,0.05,0.28,0.84
F1247_06_1_L.png,0.48,0.15,0.89,0.25,0.19,1.00,0.61,0.81,1.00,0.08,0.25,0.35,0.59,0.00,0.56,0.72,0.17,0.11,0.28,0.80
F1247_06_1_M.png,0.41,0.17,0.94,0.24,0.37,1.00,0.48,0.55,1.00,0.35,0.27,0.44,0.61,0.00,0.66,0.61,0.08,0.07,0.25,0.68
F1247_07_1_H.png,0.57,0.25,0.92,0.25,0.55,1.00,0.62,0.98,1.00,0.28,0.36,0.12,0.21,1.00,0.20,0.01,1.00,0.88,0.05,0.92
F1247_07_1_L.png,0.50,0.13,0.93,0.30,0.48,1.00,0.58,0.87,1.00,0.56,0.34,0.19,0.16,1.00,0.27,0.01,1.00,0.93,0.04,0.87
F1247_07_1_M.png,0.51,0.20,0.93,0.26,0.47,1.00,0.62,1.00,1.00,0.45,0.56,0.25,0.20,1.00,0.30,0.01,1.00,0.87,0.06,0.88
F1248_01_1_H.png,0.69,0.37,0.50,0.23,0.43,1.00,0.24,0.38,1.00,0.35,0.66,0.40,0.54,0.00,0.22,0.47,0.04,0.13,0.04,0.33
F1248_01_1_L.png,0.72,0.39,0.77,0.22,0.35,1.00,0.46,0.15,1.00,0.47,0.54,0.41,0.45,0.00,0.27,0.36,0.51,0.31,0.08,0.38
F1248_01_1_M.png,0.68,0.36,0.49,0.22,0.36,1.00,0.25,0.14,1.00,0.37,0.41,0.23,0.43,0.00,0.19,0.46,0.09,0.19,0.04,0.20
F1248_02_1_H.png,0.74,0.51,0.25,0.35,0.13,0.00,0.18,0.01,0.00,0.02,0.09,0.24,0.48,0.00,0.18,0.16,0.65,0.12,0.04,0.10
F1248_02_1_L.png,0.65,0.50,0.38,0.35,0.11,0.00,0.15,0.01,1.00,0.02,0.12,0.29,0.44,0.00,0.24,0.22,0.12,0.28,0.07,0.11
F1248_02_1_M.png,0.67,0.51,0.34,0.28,0.13,0.00,0.15,0.05,1.00,0.04,0.14,0.41,0.46,0.00,0.34,0.24,0.78,0.09,0.13,0.29
F1248_03_1_H.png,0.86,0.72,0.36,0.31,0.18,0.00,0.15,0.08,0.00,0.06,0.13,0.44,0.34,1.00,0.56,0.02,1.00,0.80,0.07,0.14
F1248_03_1_L.png,0.84,0.67,0.27,0.41,0.18,0.00,0.24,0.38,0.00,0.18,0.18,0.31,0.24,1.00,0.48,0.01,1.00,0.77,0.05,0.08
F1248_03_1_M.png,0.86,0.80,0.21,0.40,0.21,0.00,0.13,0.16,0.00,0.08,0.19,0.53,0.31,1.00,0.49,0.03,1.00,0.88,0.10,0.15
F1248_04_1_H.png,0.47,0.15,0.47,0.22,0.37,1.00,0.25,0.07,1.00,0.20,0.47,0.66,0.49,0.00,0.21,0.56,0.49,0.32,0.07,0.67
F1248_04_1_L.png,0.33,0.15,0.78,0.21,0.45,1.00,0.44,0.11,1.00,0.50,0.49,0.63,0.42,0.00,0.16,0.08,0.98,0.27,0.03,0.65
F1248_04_1_M.png,0.40,0.28,0.76,0.22,0.38,1.00,0.23,0.69,1.00,0.34,0.52,0.64,0.49,0.00,0.24,0.51,0.63,0.27,0.06,0.40
F1248_05_1_H.png,0.70,0.44,0.69,0.22,0.13,1.00,0.22,0.16,0.00,0.04,0.14,0.35,0.54,0.00,0.16,0.24,0.71,0.11,0.05,0.37
F1248_05_1_L.png,0.66,0.35,0.71,0.24,0.11,0.00,0.29,0.07,1.00,0.03,0.18,0.76,0.57,0.00,0.27,0.39,0.00,0.19,0.03,0.37
F1248_05_1_M.png,0.62,0.34,0.76,0.24,0.14,0.00,0.20,0.02,1.00,0.03,0.07,0.23,0.54,0.00,0.17,0.22,0.32,0.06,0.04,0.49
F1248_06_1_H.png,0.54,0.19,0.57,0.31,0.28,0.00,0.39,0.02,1.00,0.13,0.25,0.74,0.71,0.00,0.47,0.62,0.00,0.24,0.03,0.46
F1248_06_1_L.png,0.37,0.21,0.74,0.29,0.70,1.00,0.73,0.12,1.00,0.70,0.48,0.63,0.66,1.00,0.18,0.50,0.16,0.12,0.13,0.83
F1248_06_1_M.png,0.47,0.34,0.66,0.29,0.19,1.00,0.31,0.02,1.00,0.11,0.13,0.62,0.66,0.00,0.24,0.55,0.03,0.13,0.06,0.50
F1248_07_1_H.png,0.50,0.23,0.80,0.27,0.35,1.00,0.25,0.84,0.00,0.09,0.21,0.18,0.31,1.00,0.25,0.01,1.00,0.75,0.12,0.92
F1248_07_1_L.png,0.35,0.19,0.86,0.22,0.72,1.00,0.49,0.29,1.00,0.73,0.41,0.28,0.17,1.00,0.19,0.01,1.00,0.89,0.01,0.81
F1248_07_1_M.png,0.52,0.27,0.84,0.22,0.58,1.00,0.28,0.46,0.00,0.51,0.41,0.40,0.18,1.00,0.10,0.01,1.00,0.84,0.01,0.83
F1249_01_1_H.png,0.59,0.52,0.07,0.29,0.89,1.00,0.38,0.98,1.00,0.99,0.45,0.13,0.17,1.00,0.11,0.02,1.00,0.50,0.03,0.08
F1249_01_1_L.png,0.59,0.53,0.15,0.34,0.91,1.00,0.46,0.97,1.00,0.99,0.48,0.04,0.18,1.00,0.08,0.01,1.00,0.45,0.02,0.28
F1249_01_1_M.png,0.66,0.57,0.11,0.39,0.89,1.00,0.50,0.99,1.00,0.99,0.43,0.05,0.21,1.00,0.08,0.01,1.00,0.34,0.03,0.22
F1249_02_1_H.png,0.75,0.44,0.50,0.31,0.13,0.00,0.22,0.11,1.00,0.02,0.12,0.62,0.34,0.00,0.21,0.06,0.98,0.14,0.09,0.72
F1249_02_1_L.png,0.74,0.43,0.53,0.26,0.12,0.00,0.24,0.15,0.00,0.02,0.13,0.45,0.46,0.00,0.36,0.11,0.96,0.21,0.12,0.41
F1249_02_1_M.png,0.72,0.41,0.38,0.27,0.11,0.00,0.26,0.17,1.00,0.02,0.16,0.52,0.38,0.00,0.29,0.06,0.97,0.22,0.18,0.48
F1249_03_1_H.png,0.91,0.46,0.42,0.49,0.16,0.00,0.24,0.04,1.00,0.05,0.09,0.32,0.21,1.00,0.37,0.01,1.00,0.89,0.15,0.12
F1249_03_1_L.png,0.88,0.63,0.42,0.41,0.22,0.00,0.16,0.74,0.00,0.07,0.08,0.49,0.23,1.00,0.28,0.01,1.00,0.86,0.06,0.11
F1249_03_1_M.png,0.88,0.58,0.50,0.43,0.18,0.00,0.22,0.05,0.00,0.07,0.13,0.34,0.23,1.00,0.45,0.01,1.00,0.91,0.16,0.14
F1249_04_1_H.png,0.39,0.09,0.94,0.22,0.29,0.00,0.38,0.74,1.00,0.07,0.20,0.33,0.38,1.00,0.15,0.04,1.00,0.90,0.02,0.79
F1249_04_1_L.png,0.44,0.09,0.92,0.21,0.45,1.00,0.53,0.44,0.00,0.39,0.42,0.38,0.37,1.00,0.34,0.02,1.00,0.80,0.03,0.72
F1249_04_1_M.png,0.49,0.09,0.90,0.22,0.32,0.00,0.43,0.44,1.00,0.12,0.14,0.37,0.41,1.00,0.20,0.03,1.00,0.86,0.02,0.73
F1249_05_1_H.png,0.74,0.18,0.87,0.22,0.12,0.00,0.27,0.12,0.00,0.02,0.10,0.40,0.47,0.00,0.14,0.30,0.71,0.16,0.13,0.79
F1249_05_1_L.png,0.66,0.20,0.96,0.22,0.13,1.00,0.28,0.20,0.00,0.01,0.12,0.30,0.43,0.00,0.24,0.23,0.75,0.20,0.19,0.88
F1249_05_1_M.png,0.78,0.16,0.93,0.22,0.11,1.00,0.32,0.29,1.00,0.01,0.16,0.50,0.41,0.00,0.23,0.21,0.91,0.11,0.17,0.86
F1249_06_1_H.png,0.36,0.13,0.89,0.22,0.17,1.00,0.36,0.32,0.00,0.02,0.08,0.45,0.50,0.00,0.23,0.32,0.66,0.27,0.12,0.84
F1249_06_1_L.png,0.42,0.07,0.92,0.22,0.19,0.00,0.34,0.06,1.00,0.11,0.24,0.47,0.61,0.00,0.40,0.55,0.18,0.47,0.24,0.78
F1249_06_1_M.png,0.35,0.06,0.90,0.22,0.18,0.00,0.28,0.12,1.00,0.03,0.17,0.47,0.54,0.00,0.17,0.40,0.33,0.42,0.15,0.90
F1249_07_1_H.png,0.43,0.25,0.91,0.25,0.29,1.00,0.49,0.94,0.00,0.11,0.37,0.16,0.16,1.00,0.30,0.01,1.00,0.98,0.04,0.82
F1249_07_1_L.png,0.69,0.33,0.89,0.24,0.33,1.00,0.49,0.64,0.00,0.18,0.32,0.31,0.23,1.00,0.37,0.01,1.00,0.94,0.06,0.85
F1249_07_1_M.png,0.69,0.21,0.93,0.25,0.32,1.00,0.51,0.91,0.00,0.12,0.28,0.33,0.21,1.00,0.35,0.01,1.00,0.97,0.03,0.79
F1250_01_1_H.png,0.55,0.24,0.32,0.26,0.90,1.00,0.47,0.86,1.00,0.98,0.75,0.38,0.49,1.00,0.20,0.68,0.99,0.39,0.05,0.11
F1250_01_1_L.png,0.54,0.61,0.50,0.37,0.87,1.00,0.30,0.86,1.00,0.98,0.64,0.20,0.50,1.00,0.29,0.38,0.98,0.49,0.04,0.06
F1250_01_1_M.png,0.57,0.41,0.24,0.29,0.89,1.00,0.58,0.64,1.00,0.98,0.71,0.20,0.46,1.00,0.23,0.62,1.00,0.26,0.03,0.09
F1250_02_1_H.png,0.45,0.30,0.65,0.42,0.07,0.00,0.10,0.03,0.00,0.02,0.09,0.66,0.52,0.00,0.54,0.35,0.99,0.28,0.27,0.05
F1250_02_1_L.png,0.56,0.34,0.56,0.41,0.10,0.00,0.10,0.17,0.00,0.05,0.16,0.89,0.55,0.00,0.53,0.26,0.97,0.32,0.07,0.03
F1250_02_1_M.png,0.53,0.36,0.42,0.35,0.10,0.00,0.11,0.00,0.00,0.03,0.13,0.65,0.52,0.00,0.43,0.41,0.62,0.29,0.14,0.04
F1250_03_1_H.png,0.74,0.39,0.35,0.58,0.21,0.00,0.16,0.44,0.00,0.20,0.22,0.47,0.41,1.00,0.56,0.01,1.00,0.89,0.18,0.07
F1250_03_1_L.png,0.70,0.47,0.49,0.59,0.21,0.00,0.17,0.71,0.00,0.16,0.26,0.60,0.39,1.00,0.51,0.01,1.00,0.79,0.26,0.10
F1250_03_1_M.png,0.62,0.44,0.39,0.65,0.21,0.00,0.15,0.44,0.00,0.21,0.19,0.53,0.40,1.00,0.45,0.01,1.00,0.83,0.16,0.08
F1250_04_1_H.png,0.57,0.19,0.85,0.23,0.12,1.00,0.51,0.78,0.00,0.02,0.12,0.75,0.45,1.00,0.27,0.04,0.99,0.93,0.12,0.70
F1250_04_1_L.png,0.48,0.26,0.72,0.41,0.13,0.00,0.25,0.31,0.00,0.02,0.16,0.76,0.50,0.00,0.36,0.04,1.00,0.90,0.05,0.10
F1250_04_1_M.png,0.52,0.15,0.87,0.39,0.18,1.00,0.27,0.21,0.00,0.07,0.16,0.78,0.48,0.00,0.47,0.04,0.98,0.82,0.18,0.10
F1250_05_1_H.png,0.49,0.28,0.57,0.35,0.09,0.00,0.19,0.00,0.00,0.01,0.10,0.84,0.53,0.00,0.57,0.69,0.04,0.19,0.37,0.35
F1250_05_1_L.png,0.55,0.45,0.80,0.24,0.08,0.00,0.24,0.02,0.00,0.01,0.12,0.86,0.53,0.00,0.54,0.52,0.01,0.07,0.21,0.78
F1250_05_1_M.png,0.47,0.31,0.81,0.40,0.08,0.00,0.16,0.05,0.00,0.01,0.11,0.87,0.55,0.00,0.57,0.72,0.01,0.11,0.34,0.11
F1250_06_1_H.png,0.29,0.14,0.66,0.24,0.17,1.00,0.42,0.68,1.00,0.11,0.38,0.46,0.69,0.00,0.58,0.77,0.00,0.13,0.21,0.70
F1250_06_1_L.png,0.36,0.14,0.83,0.21,0.26,0.00,0.55,0.71,1.00,0.28,0.52,0.38,0.72,0.00,0.71,0.73,0.04,0.21,0.26,0.64
F1250_06_1_M.png,0.34,0.15,0.90,0.24,0.22,1.00,0.58,0.72,1.00,0.09,0.40,0.48,0.67,0.00,0.63,0.87,0.00,0.12,0.31,0.78
F1250_07_1_H.png,0.51,0.33,0.83,0.27,0.36,1.00,0.61,0.71,0.00,0.18,0.18,0.33,0.24,1.00,0.64,0.01,1.00,0.92,0.07,0.83
F1250_07_1_L.png,0.42,0.24,0.94,0.26,0.35,1.00,0.61,0.97,1.00,0.11,0.28,0.68,0.26,1.00,0.61,0.01,1.00,0.88,0.10,0.75
F1250_07_1_M.png,0.46,0.28,0.91,0.27,0.36,1.00,0.70,0.99,0.00,0.12,0.23,0.65,0.28,1.00,0.60,0.01,1.00,0.79,0.13,0.85
F1251_01_1_H.png,0.73,0.28,0.42,0.21,0.86,1.00,0.48,0.89,1.00,0.94,0.59,0.36,0.52,1.00,0.24,0.69,0.72,0.31,0.23,0.49
F1251_01_1_L.png,0.67,0.38,0.45,0.22,0.77,1.00,0.49,0.92,1.00,0.96,0.54,0.45,0.56,0.00,0.25,0.53,0.64,0.28,0.05,0.45
F1251_01_1_M.png,0.68,0.40,0.40,0.22,0.81,1.00,0.49,0.81,1.00,0.94,0.59,0.47,0.52,1.00,0.45,0.70,0.78,0.19,0.04,0.52
F1251_02_1_H.png,0.59,0.30,0.33,0.28,0.09,0.00,0.22,0.02,0.00,0.02,0.11,0.54,0.51,0.00,0.58,0.23,0.41,0.16,0.17,0.68
F1251_02_1_L.png,0.74,0.42,0.32,0.23,0.10,0.00,0.20,0.16,0.00,0.04,0.16,0.56,0.56,0.00,0.40,0.14,0.98,0.32,0.36,0.59
F1251_02_1_M.png,0.70,0.48,0.43,0.23,0.11,0.00,0.24,0.26,0.00,0.02,0.12,0.72,0.54,0.00,0.29,0.17,0.61,0.21,0.16,0.60
F1251_03_1_H.png,0.85,0.52,0.41,0.57,0.16,0.00,0.14,0.30,0.00,0.05,0.08,0.39,0.29,1.00,0.37,0.01,1.00,0.92,0.10,0.06
F1251_03_1_L.png,0.86,0.61,0.45,0.43,0.20,0.00,0.29,0.04,1.00,0.18,0.14,0.37,0.28,1.00,0.40,0.01,1.00,0.90,0.20,0.35
F1251_03_1_M.png,0.83,0.59,0.35,0.38,0.18,0.00,0.16,0.40,0.00,0.13,0.08,0.58,0.34,1.00,0.46,0.01,1.00,0.87,0.24,0.07
F1251_04_1_H.png,0.49,0.23,0.64,0.23,0.16,0.00,0.32,0.88,0.00,0.05,0.12,0.74,0.46,1.00,0.31,0.03,1.00,0.83,0.09,0.68
F1251_04_1_L.png,0.47,0.21,0.80,0.25,0.23,0.00,0.37,0.87,0.00,0.07,0.19,0.45,0.37,1.00,0.21,0.02,1.00,0.88,0.03,0.76
F1251_04_1_M.png,0.40,0.30,0.93,0.22,0.50,1.00,0.39,0.69,1.00,0.52,0.37,0.43,0.30,1.00,0.15,0.01,1.00,0.84,0.08,0.75
F1251_05_1_H.png,0.54,0.26,0.60,0.25,0.10,0.00,0.24,0.10,0.00,0.03,0.11,0.79,0.45,0.00,0.51,0.57,0.15,0.21,0.10,0.58
F1251_05_1_L.png,0.51,0.31,0.38,0.24,0.10,0.00,0.25,0.35,0.00,0.03,0.18,0.83,0.51,0.00,0.46,0.61,0.01,0.15,0.14,0.63
F1251_05_1_M.png,0.49,0.38,0.60,0.27,0.10,0.00,0.30,0.56,0.00,0.01,0.16,0.78,0.57,0.00,0.45,0.44,0.03,0.07,0.32,0.64
F1251_06_1_H.png,0.47,0.20,0.81,0.24,0.21,1.00,0.31,0.01,1.00,0.08,0.09,0.43,0.55,0.00,0.28,0.33,0.04,0.06,0.16,0.67
F1251_06_1_L.png,0.31,0.24,0.64,0.21,0.27,1.00,0.51,0.02,1.00,0.11,0.24,0.72,0.64,0.00,0.30,0.37,0.00,0.06,0.07,0.76
F1251_06_1_M.png,0.32,0.27,0.78,0.22,0.21,1.00,0.50,0.02,1.00,0.09,0.14,0.56,0.55,0.00,0.17,0.20,0.01,0.05,0.10,0.76
F1251_07_1_H.png,0.46,0.43,0.68,0.26,0.30,1.00,0.34,0.74,0.00,0.10,0.10,0.33,0.19,1.00,0.40,0.01,1.00,0.92,0.02,0.85
F1251_07_1_L.png,0.49,0.50,0.59,0.25,0.41,0.00,0.34,0.32,1.00,0.18,0.17,0.26,0.18,1.00,0.26,0.01,1.00,0.87,0.07,0.80
F1251_07_1_M.png,0.51,0.34,0.88,0.24,0.33,1.00,0.35,0.78,0.00,0.17,0.22,0.12,0.17,1.00,0.33,0.01,1.00,0.91,0.04,0.85
